DATE, TIME, TRACK NUM, EZ, EX, SPEED (mph), 
16APR24, 18:24:38.2, Track 1, 7, 102, 62, 
16APR24, 18:24:44.2, Track 1, 1, 102, 63, 
16APR24, 18:24:55.2, Track 2, 95, 100, 46, 
16APR24, 18:24:55.8, Track 2, 70, 100, 46, 
16APR24, 18:24:56.3, Track 1, 4, 102, , 
16APR24, 18:24:56.3, Track 2, 45, 100, 105, 
16APR24, 18:24:56.6, Track 2, 20, 100, 110, 
16APR24, 18:24:59.5, Track 1, 7, 102, 64, 
16APR24, 18:25:00.7, Track 1, 10, 102, 65, 
16APR24, 18:25:01.1, Track 1, 32, 102, , 
16APR24, 18:25:01.9, Track 1, 74, 102, , 
16APR24, 18:25:02.7, Track 1, 93, 102, , 
16APR24, 18:25:03.9, Track 2, 4, 100, 72, 
16APR24, 18:25:05.5, Track 1, 96, 99, , 
16APR24, 18:25:05.9, Track 2, 7, 100, 88, 
16APR24, 18:25:06.3, Track 1, 99, 97, , 
16APR24, 18:25:07.1, Track 1, 102, 97, , 
16APR24, 18:25:07.9, Track 2, 10, 100, 88, 
16APR24, 18:25:09.9, Track 2, 13, 100, 82, 
16APR24, 18:25:11.5, Track 2, 16, 100, 85, 
16APR24, 18:25:13.8, Track 2, 19, 101, 83, 
16APR24, 18:25:16.2, Track 2, 22, 101, 79, 
16APR24, 18:25:16.6, Track 1, 99, 98, 52, 
16APR24, 18:25:18.7, Track 2, 25, 101, 80, 
16APR24, 18:25:20.2, Track 2, 28, 101, 80, 
16APR24, 18:25:22.7, Track 2, 31, 101, 79, 
16APR24, 18:25:24.7, Track 2, 34, 101, 78, 
16APR24, 18:25:27.1, Track 2, 37, 102, 76, 
16APR24, 18:25:29.5, Track 2, 40, 101, 77, 
16APR24, 18:25:31.9, Track 2, 43, 101, 77, 
16APR24, 18:25:33.8, Track 2, 46, 101, 75, 
16APR24, 18:25:36.3, Track 2, 49, 101, 74, 
16APR24, 18:25:39.1, Track 2, 52, 101, 74, 
16APR24, 18:25:41.5, Track 2, 55, 101, 75, 
16APR24, 18:25:43.4, Track 2, 58, 101, 71, 
16APR24, 18:25:45.8, Track 2, 61, 101, 70, 
16APR24, 18:25:48.6, Track 2, 64, 101, 68, 
16APR24, 18:25:51.1, Track 2, 67, 101, 75, 
16APR24, 18:25:53.8, Track 2, 70, 101, 68, 
16APR24, 18:25:56.1, Track 2, 73, 101, 62, 
16APR24, 18:25:58.9, Track 2, 76, 101, 64, 
16APR24, 18:26:00.6, Track 1, 102, 97, 33, 
16APR24, 18:26:01.8, Track 2, 79, 101, 62, 
16APR24, 18:26:05.0, Track 2, 82, 101, 62, 
16APR24, 18:26:07.8, Track 2, 85, 101, 60, 
16APR24, 18:26:08.6, Track 1, 99, 98, 23, 
16APR24, 18:26:10.5, Track 2, 88, 101, 59, 
16APR24, 18:26:13.7, Track 2, 91, 101, 60, 
16APR24, 18:26:16.5, Track 2, 94, 101, 58, 
16APR24, 18:26:22.5, Track 2, 97, 101, 21, 
16APR24, 18:26:31.7, Track 2, 100, 100, 54, 
16APR24, 18:26:38.0, Track 3, 98, 100, 40, 
16APR24, 18:26:46.0, Track 3, 101, 99, 35, 
16APR24, 18:26:48.9, Track 1, 102, 97, 62, 
16APR24, 18:26:58.0, Track 1, 99, 98, , 
16APR24, 18:27:25.5, Track 3, 98, 100, 36, 
16APR24, 18:27:37.1, Track 1, 102, 97, 11, 
16APR24, 18:27:38.0, Track 3, 101, 99, 32, 
16APR24, 18:27:52.6, Track 1, 98, 98, 46, 
16APR24, 18:28:01.0, Track 1, 101, 97, 113, 
16APR24, 18:28:15.3, Track 1, 98, 98, 36, 
16APR24, 18:28:17.7, Track 3, 98, 99, 21, 
16APR24, 18:28:27.7, Track 3, 101, 99, 79, 
16APR24, 18:28:53.2, Track 1, 101, 97, 31, 
16APR24, 18:29:05.6, Track 1, 98, 98, 25, 
16APR24, 18:29:08.0, Track 3, 98, 100, 35, 
16APR24, 18:29:17.6, Track 3, 101, 99, 33, 
16APR24, 18:29:31.5, Track 3, 98, 100, 50, 
16APR24, 18:29:41.1, Track 3, 101, 99, 22, 
16APR24, 18:29:42.6, Track 1, 101, 97, 44, 
16APR24, 18:29:57.0, Track 3, 98, 100, 24, 
16APR24, 18:29:57.4, Track 1, 98, 98, 31, 
16APR24, 18:30:07.0, Track 1, 101, 97, 75, 
16APR24, 18:30:09.5, Track 3, 101, 99, 35, 
16APR24, 18:30:21.4, Track 1, 98, 98, 40, 
16APR24, 18:30:23.8, Track 3, 98, 99, 25, 
16APR24, 18:30:33.7, Track 3, 101, 99, 92, 
16APR24, 18:30:48.1, Track 3, 98, 100, 18, 
16APR24, 18:32:13.4, Track 1, 101, 97, 106, 
16APR24, 18:32:52.5, Track 1, 98, 98, 41, 
16APR24, 18:33:03.7, Track 3, 101, 99, 29, 
16APR24, 18:33:05.7, Track 1, 101, 97, 25, 
16APR24, 18:33:18.7, Track 3, 98, 100, 26, 
16APR24, 18:33:44.7, Track 1, 98, 98, 6, 
16APR24, 18:33:54.7, Track 1, 101, 97, 40, 
16APR24, 18:34:08.6, Track 1, 98, 98, 56, 
16APR24, 18:34:18.6, Track 1, 101, 97, 15, 
16APR24, 18:34:21.3, Track 3, 101, 99, 15, 
16APR24, 18:34:33.3, Track 1, 98, 98, 47, 
16APR24, 18:34:36.5, Track 3, 98, 99, 31, 
16APR24, 18:34:43.2, Track 1, 101, 97, 2, 
16APR24, 18:34:45.3, Track 3, 101, 99, 29, 
16APR24, 18:35:00.4, Track 3, 98, 100, 16, 
16APR24, 18:35:25.2, Track 1, 98, 98, 39, 
16APR24, 18:35:36.3, Track 1, 101, 97, 44, 
16APR24, 18:36:14.6, Track 1, 98, 98, 62, 
16APR24, 18:36:25.0, Track 1, 101, 97, 19, 
16APR24, 18:36:26.6, Track 3, 101, 99, 27, 
16APR24, 18:36:39.7, Track 1, 98, 98, 33, 
16APR24, 18:36:49.3, Track 1, 101, 97, 17, 
16APR24, 18:37:28.8, Track 1, 98, 98, 36, 
16APR24, 18:37:31.2, Track 3, 98, 100, 36, 
16APR24, 18:37:40.8, Track 3, 101, 99, 10, 
16APR24, 18:37:42.4, Track 1, 101, 97, 85, 
16APR24, 18:37:56.3, Track 1, 98, 98, 14, 
16APR24, 18:38:06.3, Track 1, 101, 97, 44, 
16APR24, 18:38:20.6, Track 1, 98, 98, 77, 
16APR24, 18:38:20.6, Track 3, 98, 100, 29, 
16APR24, 18:38:30.6, Track 1, 101, 97, 48, 
16APR24, 18:38:32.6, Track 3, 101, 99, 66, 
16APR24, 18:39:34.8, Track 1, 98, 98, 53, 
16APR24, 18:39:48.3, Track 1, 101, 97, 45, 
16APR24, 18:40:01.5, Track 3, 98, 100, 51, 
16APR24, 18:40:11.9, Track 3, 101, 99, 20, 
16APR24, 18:40:25.8, Track 3, 98, 100, 42, 
16APR24, 18:40:26.6, Track 1, 98, 98, 84, 
16APR24, 18:40:36.6, Track 1, 101, 97, 31, 
16APR24, 18:40:38.6, Track 3, 101, 99, 34, 
16APR24, 18:41:18.0, Track 3, 98, 99, 28, 
16APR24, 18:41:27.2, Track 3, 101, 99, 46, 
16APR24, 18:41:40.8, Track 1, 98, 98, 30, 
16APR24, 18:41:42.4, Track 3, 98, 100, 20, 
16APR24, 18:41:51.9, Track 3, 101, 99, 40, 
16APR24, 18:41:54.3, Track 1, 102, 97, 33, 
16APR24, 18:42:07.1, Track 3, 98, 100, 34, 
16APR24, 18:42:56.1, Track 1, 99, 98, 40, 
16APR24, 18:43:12.5, Track 1, 103, 97, 19, 
16APR24, 18:43:45.6, Track 1, 99, 98, 33, 
16APR24, 18:44:00.3, Track 1, 102, 97, 35, 
16APR24, 18:44:09.5, Track 1, 99, 98, 44, 
16APR24, 18:45:13.4, Track 1, 102, 97, 13, 
16APR24, 18:45:51.1, Track 1, 99, 98, 21, 
16APR24, 18:46:06.3, Track 1, 102, 97, 5, 
16APR24, 18:46:17.5, Track 1, 98, 98, 28, 
16APR24, 18:46:29.9, Track 1, 101, 97, 55, 
16APR24, 18:46:44.2, Track 1, 98, 98, 4, 
16APR24, 18:47:18.5, Track 1, 101, 97, 125, 
16APR24, 18:47:34.1, Track 1, 98, 98, 36, 
16APR24, 18:47:43.2, Track 1, 101, 97, 17, 
16APR24, 18:48:10.0, Track 3, 101, 99, 23, 
16APR24, 18:48:26.3, Track 1, 98, 98, 43, 
16APR24, 18:48:36.3, Track 1, 102, 97, 125, 
16APR24, 18:48:46.6, Track 1, 99, 98, 10, 
16APR24, 18:49:25.7, Track 1, 102, 97, 2, 
16APR24, 18:49:38.1, Track 1, 99, 98, 18, 
16APR24, 18:50:05.7, Track 3, 98, 100, 15, 
16APR24, 18:50:15.2, Track 3, 101, 99, 18, 
16APR24, 18:50:18.3, Track 1, 102, 97, 18, 
16APR24, 18:50:27.2, Track 1, 99, 98, 45, 
16APR24, 18:50:42.3, Track 1, 102, 97, 74, 
16APR24, 18:50:52.3, Track 1, 99, 98, 6, 
16APR24, 18:50:55.1, Track 3, 98, 100, 20, 
16APR24, 18:51:07.9, Track 3, 101, 99, 24, 
16APR24, 18:51:19.9, Track 3, 98, 100, 40, 
16APR24, 18:51:31.8, Track 1, 102, 97, 6, 
16APR24, 18:51:32.6, Track 3, 101, 99, 54, 
16APR24, 18:52:37.9, Track 1, 99, 98, 62, 
16APR24, 18:52:48.4, Track 1, 102, 97, 40, 
16APR24, 18:52:58.4, Track 1, 99, 98, 37, 
16APR24, 18:53:37.3, Track 1, 102, 97, 4, 
16APR24, 18:54:40.9, Track 1, 98, 98, 22, 
16APR24, 18:54:53.6, Track 1, 101, 97, , 
16APR24, 18:55:07.2, Track 3, 98, 100, 40, 
16APR24, 18:55:16.4, Track 3, 101, 99, 64, 
16APR24, 18:55:32.3, Track 1, 98, 98, 16, 
16APR24, 18:55:42.3, Track 1, 101, 97, 26, 
16APR24, 18:56:02.2, Track 1, 98, 98, 22, 
16APR24, 18:56:07.5, Track 1, 101, 97, 29, 
16APR24, 18:56:22.9, Track 1, 98, 98, 23, 
16APR24, 18:56:31.3, Track 1, 101, 97, 9, 
16APR24, 18:56:48.5, Track 3, 98, 100, 30, 
16APR24, 18:56:57.6, Track 3, 101, 99, 8, 
16APR24, 18:57:14.0, Track 1, 98, 98, 43, 
16APR24, 18:57:23.9, Track 1, 101, 97, 8, 
16APR24, 18:57:37.9, Track 1, 98, 98, 6, 
16APR24, 18:57:47.9, Track 1, 101, 97, 2, 
16APR24, 18:58:02.7, Track 1, 98, 98, 28, 
16APR24, 18:58:12.6, Track 1, 101, 97, 51, 
16APR24, 18:58:27.9, Track 1, 98, 98, 42, 
16APR24, 18:59:05.7, Track 1, 101, 97, 35, 
16APR24, 18:59:18.9, Track 3, 98, 100, 35, 
16APR24, 18:59:52.4, Track 3, 101, 99, 34, 
16APR24, 19:00:08.8, Track 1, 98, 98, 41, 
16APR24, 19:00:18.4, Track 1, 101, 97, 116, 
16APR24, 19:00:32.6, Track 1, 98, 98, 41, 
16APR24, 19:00:59.3, Track 3, 98, 100, 21, 
16APR24, 19:01:07.3, Track 1, 101, 97, 5, 
16APR24, 19:01:08.9, Track 3, 101, 99, 76, 
16APR24, 19:01:22.9, Track 1, 98, 98, 39, 
16APR24, 19:01:35.3, Track 1, 101, 97, 14, 
16APR24, 19:02:23.9, Track 1, 101, 97, 75, 
16APR24, 19:02:26.2, Track 3, 101, 99, 33, 
16APR24, 19:02:38.7, Track 1, 98, 98, 25, 
16APR24, 19:03:05.4, Track 3, 98, 100, 33, 
16APR24, 19:03:13.4, Track 1, 101, 97, 27, 
16APR24, 19:03:14.9, Track 3, 101, 99, 50, 
16APR24, 19:03:28.5, Track 1, 98, 98, 42, 
16APR24, 19:03:41.3, Track 1, 101, 97, 9, 
16APR24, 19:03:53.6, Track 1, 98, 98, 10, 
16APR24, 19:04:30.0, Track 1, 101, 97, 67, 
16APR24, 19:05:10.2, Track 1, 98, 98, 20, 
16APR24, 19:05:19.4, Track 1, 101, 97, 13, 
16APR24, 19:05:34.5, Track 1, 98, 98, 24, 
16APR24, 19:05:46.8, Track 1, 101, 97, 4, 
16APR24, 19:06:01.3, Track 3, 98, 100, 34, 
16APR24, 19:06:10.5, Track 3, 101, 99, 2, 
16APR24, 19:06:25.6, Track 1, 98, 98, 45, 
16APR24, 19:06:28.0, Track 3, 98, 99, 38, 
16APR24, 19:06:36.0, Track 1, 101, 97, 44, 
16APR24, 19:06:37.1, Track 3, 101, 99, 31, 
16APR24, 19:07:17.0, Track 3, 98, 100, 27, 
16APR24, 19:07:27.0, Track 3, 101, 99, 31, 
16APR24, 19:08:32.0, Track 1, 98, 98, 39, 
16APR24, 19:08:32.5, Track 3, 98, 100, 21, 
16APR24, 19:08:42.0, Track 1, 101, 97, 9, 
16APR24, 19:08:42.8, Track 3, 101, 99, 31, 
16APR24, 19:08:57.1, Track 1, 98, 98, 29, 
16APR24, 19:09:05.9, Track 1, 101, 97, 87, 
16APR24, 19:09:23.0, Track 3, 98, 100, 6, 
16APR24, 19:09:32.6, Track 3, 101, 99, 7, 
16APR24, 19:09:45.4, Track 1, 98, 98, 41, 
16APR24, 19:09:47.3, Track 3, 98, 100, 28, 
16APR24, 19:09:55.0, Track 1, 101, 97, 2, 
16APR24, 19:10:21.6, Track 3, 101, 99, 32, 
16APR24, 19:10:37.2, Track 3, 98, 100, 41, 
16APR24, 19:10:47.9, Track 3, 101, 99, 30, 
16APR24, 19:11:00.7, Track 3, 98, 100, 48, 
16APR24, 19:11:38.6, Track 3, 101, 99, 44, 
16APR24, 19:11:51.3, Track 1, 98, 98, 25, 
16APR24, 19:11:53.3, Track 3, 98, 100, 10, 
16APR24, 19:12:00.9, Track 1, 101, 97, 20, 
16APR24, 19:12:02.9, Track 3, 101, 99, 95, 
16APR24, 19:12:17.3, Track 1, 98, 98, 44, 
16APR24, 19:12:28.8, Track 1, 101, 97, 80, 
16APR24, 19:12:42.4, Track 3, 98, 100, 32, 
16APR24, 19:12:52.1, Track 3, 101, 99, 23, 
16APR24, 19:13:07.6, Track 3, 98, 100, 2, 
16APR24, 19:13:10.7, Track 1, 97, 98, 23, 
16APR24, 19:13:17.6, Track 1, 100, 97, 44, 
16APR24, 19:13:24.3, Track 1, 103, 97, 32, 
16APR24, 19:13:52.7, Track 1, 100, 98, 30, 
16APR24, 19:14:01.8, Track 1, 97, 98, 8, 
16APR24, 19:14:05.8, Track 1, 100, 97, 100, 
16APR24, 19:14:08.1, Track 3, 101, 99, 55, 
16APR24, 19:14:12.5, Track 1, 103, 97, 16, 
16APR24, 19:14:23.7, Track 3, 98, 100, 26, 
16APR24, 19:14:32.8, Track 3, 101, 99, 23, 
16APR24, 19:14:48.4, Track 3, 98, 100, 39, 
16APR24, 19:14:57.6, Track 3, 101, 99, 30, 
16APR24, 19:15:13.6, Track 1, 99, 98, 57, 
16APR24, 19:15:23.9, Track 1, 102, 97, 124, 
16APR24, 19:15:35.2, Track 1, 99, 98, 23, 
16APR24, 19:16:17.8, Track 1, 102, 97, 15, 
16APR24, 19:16:28.5, Track 1, 98, 98, 21, 
16APR24, 19:16:29.7, Track 3, 98, 100, 10, 
16APR24, 19:16:39.0, Track 3, 101, 99, 5, 
16APR24, 19:16:39.3, Track 1, 101, 97, 28, 
16APR24, 19:16:52.8, Track 1, 98, 98, 37, 
16APR24, 19:17:22.8, Track 3, 98, 99, 36, 
16APR24, 19:17:29.2, Track 1, 101, 97, 33, 
16APR24, 19:17:30.3, Track 3, 101, 99, 24, 
16APR24, 19:17:43.5, Track 3, 98, 100, 5, 
16APR24, 19:19:25.2, Track 1, 98, 98, 34, 
16APR24, 19:19:35.1, Track 1, 101, 97, 27, 
16APR24, 19:20:39.0, Track 1, 98, 98, 46, 
16APR24, 19:20:48.9, Track 1, 101, 97, 7, 
16APR24, 19:21:28.8, Track 1, 98, 98, 35, 
16APR24, 19:21:39.6, Track 3, 101, 99, 47, 
16APR24, 19:21:41.5, Track 1, 102, 97, , 
16APR24, 19:22:18.6, Track 3, 98, 100, 28, 
16APR24, 19:22:32.3, Track 3, 101, 99, 29, 
16APR24, 19:22:44.9, Track 1, 98, 98, 49, 
16APR24, 19:22:54.6, Track 1, 101, 97, 22, 
16APR24, 19:23:34.9, Track 1, 98, 98, 49, 
16APR24, 19:23:36.0, Track 3, 98, 100, 30, 
16APR24, 19:23:45.2, Track 3, 101, 99, 13, 
16APR24, 19:23:47.5, Track 1, 102, 97, 18, 
16APR24, 19:24:51.8, Track 1, 98, 98, 26, 
16APR24, 19:25:00.1, Track 1, 101, 97, 76, 
16APR24, 19:25:14.9, Track 1, 98, 98, 30, 
16APR24, 19:25:24.4, Track 1, 101, 97, 15, 
16APR24, 19:25:40.8, Track 1, 98, 98, 34, 
16APR24, 19:25:40.8, Track 3, 98, 100, 21, 
16APR24, 19:25:51.2, Track 3, 101, 99, 29, 
16APR24, 19:25:53.2, Track 1, 101, 97, 34, 
16APR24, 19:26:56.2, Track 1, 98, 98, 42, 
16APR24, 19:27:06.1, Track 1, 101, 97, 52, 
16APR24, 19:27:46.8, Track 1, 98, 98, 36, 
16APR24, 19:27:46.8, Track 3, 98, 100, 27, 
16APR24, 19:27:56.4, Track 3, 101, 99, 18, 
16APR24, 19:27:57.5, Track 1, 101, 97, 39, 
16APR24, 19:28:10.3, Track 1, 98, 98, 40, 
16APR24, 19:28:22.6, Track 1, 101, 97, 33, 
16APR24, 19:29:00.9, Track 3, 98, 100, 27, 
16APR24, 19:29:01.4, Track 1, 98, 98, 81, 
16APR24, 19:29:11.4, Track 1, 101, 97, 56, 
16APR24, 19:29:13.8, Track 3, 101, 99, 73, 
16APR24, 19:29:52.4, Track 3, 98, 100, 45, 
16APR24, 19:30:02.3, Track 3, 101, 99, 33, 
16APR24, 19:30:15.9, Track 1, 98, 98, 49, 
16APR24, 19:30:28.3, Track 1, 101, 97, 12, 
16APR24, 19:31:07.4, Track 1, 98, 98, 74, 
16APR24, 19:31:17.3, Track 1, 101, 97, 43, 
16APR24, 19:31:58.4, Track 3, 98, 100, 57, 
16APR24, 19:32:08.3, Track 3, 101, 99, 40, 
16APR24, 19:32:21.9, Track 1, 98, 98, 22, 
16APR24, 19:32:30.3, Track 1, 101, 97, 20, 
16APR24, 19:32:47.4, Track 3, 98, 100, 15, 
16APR24, 19:32:57.5, Track 3, 101, 99, 17, 
16APR24, 19:33:13.0, Track 1, 98, 98, 33, 
16APR24, 19:33:23.3, Track 1, 101, 97, 33, 
16APR24, 19:34:31.6, Track 1, 98, 98, 54, 
16APR24, 19:34:39.1, Track 1, 101, 97, 49, 
16APR24, 19:34:53.4, Track 3, 98, 100, 3, 
16APR24, 19:35:03.0, Track 3, 101, 99, 20, 
16APR24, 19:35:18.6, Track 3, 98, 100, 48, 
16APR24, 19:36:19.2, Track 3, 101, 99, 31, 
16APR24, 19:36:32.7, Track 1, 98, 98, 32, 
16APR24, 19:36:34.7, Track 3, 98, 100, 24, 
16APR24, 19:36:42.3, Track 1, 101, 97, , 
16APR24, 19:36:44.2, Track 3, 101, 99, 44, 
16APR24, 19:37:01.0, Track 1, 98, 98, 46, 
16APR24, 19:37:10.5, Track 1, 101, 97, 25, 
16APR24, 19:38:38.3, Track 1, 98, 98, 26, 
16APR24, 19:38:40.3, Track 3, 98, 100, 32, 
16APR24, 19:38:47.8, Track 1, 101, 97, 22, 
16APR24, 19:38:49.8, Track 3, 101, 99, 35, 
16APR24, 19:39:29.3, Track 3, 98, 100, 27, 
16APR24, 19:39:38.5, Track 3, 101, 99, 36, 
16APR24, 19:39:54.9, Track 1, 98, 98, 66, 
16APR24, 19:40:05.2, Track 1, 101, 97, 116, 
16APR24, 19:40:43.1, Track 1, 98, 98, 82, 
16APR24, 19:40:44.7, Track 3, 98, 99, 43, 
16APR24, 19:40:54.2, Track 1, 101, 97, 44, 
16APR24, 19:40:56.2, Track 3, 101, 99, 77, 
16APR24, 19:41:08.2, Track 1, 98, 98, 25, 
16APR24, 19:41:18.2, Track 1, 101, 97, 27, 
16APR24, 19:41:34.5, Track 3, 98, 100, 29, 
16APR24, 19:41:44.5, Track 3, 101, 99, 35, 
16APR24, 19:41:58.1, Track 1, 98, 98, 28, 
16APR24, 19:42:10.9, Track 1, 101, 97, 80, 
16APR24, 19:42:49.0, Track 1, 98, 98, 78, 
16APR24, 19:42:59.5, Track 1, 101, 97, 12, 
16APR24, 19:43:41.6, Track 3, 98, 100, 23, 
16APR24, 19:43:50.1, Track 3, 101, 99, 34, 
16APR24, 19:44:03.6, Track 1, 98, 98, 41, 
16APR24, 19:44:16.8, Track 1, 101, 97, 47, 
16APR24, 19:44:55.1, Track 1, 98, 98, 67, 
16APR24, 19:45:05.0, Track 1, 101, 97, 41, 
16APR24, 19:45:19.7, Track 1, 98, 98, 38, 
16APR24, 19:45:29.7, Track 1, 101, 97, 2, 
16APR24, 19:45:46.0, Track 3, 98, 100, 45, 
16APR24, 19:45:56.1, Track 3, 101, 99, 42, 
16APR24, 19:46:09.5, Track 1, 98, 98, 44, 
16APR24, 19:46:11.2, Track 3, 98, 100, 27, 
16APR24, 19:46:20.7, Track 3, 101, 99, 39, 
16APR24, 19:46:21.5, Track 1, 101, 97, 9, 
16APR24, 19:46:34.2, Track 1, 98, 98, 16, 
16APR24, 19:46:35.5, Track 3, 98, 100, 18, 
16APR24, 19:46:46.6, Track 1, 101, 97, 45, 
16APR24, 19:47:01.0, Track 1, 98, 98, 19, 
16APR24, 19:47:35.2, Track 1, 101, 97, 44, 
16APR24, 19:48:14.7, Track 1, 98, 98, 31, 
16APR24, 19:48:26.7, Track 3, 101, 99, 23, 
16APR24, 19:48:27.5, Track 1, 101, 97, 45, 
16APR24, 19:48:39.5, Track 1, 98, 98, 42, 
16APR24, 19:49:06.2, Track 3, 98, 100, 33, 
16APR24, 19:49:15.3, Track 3, 101, 99, 34, 
16APR24, 19:49:41.3, Track 1, 101, 97, 20, 
16APR24, 19:49:58.3, Track 1, 98, 98, 20, 
16APR24, 19:50:05.6, Track 1, 101, 97, 23, 
16APR24, 19:50:20.7, Track 1, 98, 98, 24, 
16APR24, 19:50:21.9, Track 3, 98, 100, 49, 
16APR24, 19:50:29.9, Track 1, 101, 97, , 
16APR24, 19:50:31.8, Track 3, 101, 99, 11, 
16APR24, 19:50:46.2, Track 1, 98, 98, 21, 
16APR24, 19:50:57.8, Track 1, 101, 97, 34, 
16APR24, 19:51:12.9, Track 1, 98, 98, 14, 
16APR24, 19:51:47.2, Track 1, 101, 97, 47, 
16APR24, 19:52:25.8, Track 1, 98, 98, 32, 
16APR24, 19:52:27.9, Track 3, 98, 100, 58, 
16APR24, 19:52:35.8, Track 1, 101, 97, , 
16APR24, 19:52:37.8, Track 3, 101, 99, 21, 
16APR24, 19:52:51.8, Track 1, 98, 98, 34, 
16APR24, 19:53:04.2, Track 1, 101, 97, 30, 
16APR24, 19:53:15.7, Track 1, 98, 98, 38, 
16APR24, 19:53:18.2, Track 3, 98, 100, 24, 
16APR24, 19:53:28.1, Track 3, 101, 99, 49, 
16APR24, 19:53:41.2, Track 3, 98, 100, 49, 
16APR24, 19:53:52.8, Track 1, 101, 97, 44, 
16APR24, 19:53:54.4, Track 3, 101, 99, 27, 
16APR24, 19:54:07.1, Track 3, 98, 100, 42, 
16APR24, 19:54:07.5, Track 1, 98, 98, 24, 
16APR24, 19:54:17.2, Track 1, 101, 97, 12, 
16APR24, 19:54:43.8, Track 3, 101, 99, 44, 
16APR24, 19:54:56.6, Track 1, 98, 98, 36, 
16APR24, 19:55:05.8, Track 1, 101, 97, 29, 
16APR24, 19:55:21.3, Track 1, 98, 98, 6, 
16APR24, 19:55:58.8, Track 1, 102, 97, 61, 
16APR24, 19:56:09.5, Track 1, 99, 98, 13, 
16APR24, 19:56:23.5, Track 1, 102, 97, 13, 
16APR24, 19:56:37.1, Track 3, 98, 100, 19, 
16APR24, 19:56:49.0, Track 3, 101, 99, 49, 
16APR24, 19:57:05.0, Track 3, 98, 100, 22, 
16APR24, 19:57:13.7, Track 3, 101, 99, 51, 
16APR24, 19:57:50.8, Track 1, 99, 98, 30, 
16APR24, 19:57:52.8, Track 3, 98, 100, 28, 
16APR24, 19:58:02.4, Track 3, 101, 99, 20, 
16APR24, 19:58:04.8, Track 1, 102, 97, 14, 
16APR24, 19:58:15.0, Track 1, 99, 98, , 
16APR24, 19:58:42.6, Track 3, 98, 100, 43, 
16APR24, 19:58:55.0, Track 3, 101, 99, 49, 
16APR24, 19:59:18.1, Track 1, 102, 97, 18, 
16APR24, 19:59:31.2, Track 1, 99, 98, 25, 
16APR24, 19:59:33.6, Track 3, 98, 100, 46, 
16APR24, 19:59:43.6, Track 3, 101, 99, 77, 
16APR24, 20:00:10.7, Track 1, 102, 97, 8, 
16APR24, 20:00:20.7, Track 1, 99, 98, 44, 
16APR24, 20:01:16.1, Track 3, 98, 100, 6, 
16APR24, 20:01:23.7, Track 1, 102, 97, 8, 
16APR24, 20:01:25.3, Track 3, 101, 99, 23, 
16APR24, 20:01:39.6, Track 3, 98, 100, 43, 
16APR24, 20:01:49.6, Track 3, 101, 99, 41, 
16APR24, 20:02:00.7, Track 1, 99, 98, 46, 
16APR24, 20:02:04.7, Track 3, 98, 100, 22, 
16APR24, 20:02:52.2, Track 1, 98, 98, 38, 
16APR24, 20:03:04.4, Track 1, 101, 97, 42, 
16APR24, 20:03:18.4, Track 1, 98, 98, 33, 
16APR24, 20:03:20.5, Track 3, 98, 99, 35, 
16APR24, 20:03:28.8, Track 1, 101, 97, , 
16APR24, 20:03:30.0, Track 3, 101, 99, 25, 
16APR24, 20:04:36.5, Track 1, 98, 98, 45, 
16APR24, 20:04:46.5, Track 1, 101, 97, 8, 
16APR24, 20:05:24.0, Track 1, 98, 98, 12, 
16APR24, 20:05:24.8, Track 3, 98, 100, 39, 
16APR24, 20:05:34.0, Track 3, 101, 99, 20, 
16APR24, 20:05:34.8, Track 1, 101, 97, , 
16APR24, 20:05:49.1, Track 1, 98, 98, 21, 
16APR24, 20:05:58.7, Track 1, 101, 97, 29, 
16APR24, 20:06:15.0, Track 3, 98, 99, 26, 
16APR24, 20:06:25.5, Track 3, 101, 99, 28, 
16APR24, 20:06:40.1, Track 3, 98, 100, 12, 
16APR24, 20:07:06.4, Track 1, 98, 98, 39, 
16APR24, 20:07:15.7, Track 1, 101, 97, 26, 
16APR24, 20:07:30.0, Track 1, 98, 98, 2, 
16APR24, 20:07:38.8, Track 3, 101, 99, 29, 
16APR24, 20:07:40.8, Track 1, 101, 97, 15, 
16APR24, 20:08:21.4, Track 3, 98, 100, 31, 
16APR24, 20:08:31.0, Track 3, 101, 99, 49, 
16APR24, 20:08:48.6, Track 1, 98, 98, 61, 
16APR24, 20:08:53.7, Track 1, 101, 97, 55, 
16APR24, 20:09:33.6, Track 1, 98, 98, 39, 
16APR24, 20:09:34.8, Track 3, 98, 100, 37, 
16APR24, 20:09:44.3, Track 3, 101, 99, 44, 
16APR24, 20:09:46.4, Track 1, 102, 97, 9, 
16APR24, 20:10:00.7, Track 1, 98, 98, 33, 
16APR24, 20:10:10.3, Track 1, 101, 97, 54, 
16APR24, 20:10:25.1, Track 3, 98, 100, 23, 
16APR24, 20:10:37.0, Track 3, 101, 99, 42, 
16APR24, 20:10:49.0, Track 1, 98, 98, 30, 
16APR24, 20:10:51.3, Track 3, 98, 100, 50, 
16APR24, 20:10:59.3, Track 1, 101, 97, 12, 
16APR24, 20:11:25.7, Track 3, 101, 99, 25, 
16APR24, 20:11:40.5, Track 3, 98, 100, 19, 
16APR24, 20:11:50.0, Track 3, 101, 99, 4, 
16APR24, 20:12:04.0, Track 1, 98, 98, 67, 
